"beta","L","gamma","alpha","tau","log.density"
6204038178.36239,73.2966410824328,10.5584202241695,132087092.210658,0.401164319934108,-1586.6698621009
6206710441.65041,73.3258130838405,10.5390783785926,131859180.701764,0.400165291493243,-1587.48370590478
6207867629.64104,73.3177481377348,10.5181285521929,131398824.462842,0.400049269560582,-1585.86131069936
6207867629.64104,73.3177481377348,10.5181285521929,131398824.462842,0.400049269560582,-1585.86131069936
6207867629.64104,73.3177481377348,10.5181285521929,131398824.462842,0.400049269560582,-1585.86131069936
6207867629.64104,73.3177481377348,10.5181285521929,131398824.462842,0.400049269560582,-1585.86131069936
6207867629.64104,73.3177481377348,10.5181285521929,131398824.462842,0.400049269560582,-1585.86131069936
6207867629.64104,73.3177481377348,10.5181285521929,131398824.462842,0.400049269560582,-1585.86131069936
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6187366943.56186,73.1390043423526,10.4765365435877,131396978.365526,0.399886729748596,-1586.20722896563
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6226481552.65778,72.2255060095963,10.376681048777,131886574.487883,0.389442468826364,-1584.40409332905
6289665156.38814,72.3511470444458,10.4679079291312,132598439.399555,0.386385892287393,-1585.07306707678
6289665156.38814,72.3511470444458,10.4679079291312,132598439.399555,0.386385892287393,-1585.07306707678
6289665156.38814,72.3511470444458,10.4679079291312,132598439.399555,0.386385892287393,-1585.07306707678
6289665156.38814,72.3511470444458,10.4679079291312,132598439.399555,0.386385892287393,-1585.07306707678
6267087037.04904,72.4894623135333,10.4037359761039,132982737.763657,0.388761258495647,-1585.24568689861
6240501375.21054,72.4313226553532,10.3992351642964,133267996.409284,0.39038969705884,-1585.01146765938
6265263713.89563,72.3969572372652,10.4267123194148,133792046.59583,0.388275171143102,-1584.7931169244
6265263713.89563,72.3969572372652,10.4267123194148,133792046.59583,0.388275171143102,-1584.7931169244
6241752362.57892,72.2593862770451,10.4546896349512,135340754.624933,0.389668354223812,-1585.48938729133
6248652103.51726,72.1927658088603,10.4704933990258,136364004.788706,0.388779060982906,-1585.53354752084
6260512052.37734,72.2204637539797,10.5100067573175,136009567.026774,0.388231936664462,-1585.4158844476
6260512052.37734,72.2204637539797,10.5100067573175,136009567.026774,0.388231936664462,-1585.4158844476
6275724600.921,72.5725008764752,10.5794804264759,135968996.072383,0.390685271468891,-1588.18139079013
6268526879.84328,72.6004584610237,10.5743009580895,136254120.348899,0.390880440957971,-1586.08597146096
6283477730.81522,72.742617148065,10.5702261806216,136178494.139563,0.390646808701238,-1586.21560980194
6283477730.81522,72.742617148065,10.5702261806216,136178494.139563,0.390646808701238,-1586.21560980194
6283477730.81522,72.742617148065,10.5702261806216,136178494.139563,0.390646808701238,-1586.21560980194
6271939704.37159,72.6416765830552,10.5687575159003,136678682.462283,0.391107833135447,-1586.63355264087
6256633524.63566,72.5812409906746,10.5644172538477,136452889.35878,0.391601116337347,-1585.9302783905
6256152796.11899,72.3767158106365,10.5741060785417,136335538.662975,0.390500570945713,-1586.27451382449
6253648082.8691,72.3997663409708,10.5869699543065,136250023.803664,0.390910051738061,-1586.14137724624
6260011185.89092,72.4178847201709,10.5816146992715,136353420.10109,0.389755386044699,-1589.39933988334
6256456296.03351,72.195450436896,10.6002403071807,136616339.184354,0.389254354000312,-1586.09701739195
6256229954.48518,72.1264991303414,10.5964451119825,136654853.019909,0.388522215650001,-1586.45399481923
6257236151.6957,72.0305859775436,10.5884037401766,136821515.522709,0.388018494283124,-1586.11514332558
6248609358.1354,72.0664375231527,10.5712464200057,136676920.427176,0.388672302474625,-1585.78783687142
6248609358.1354,72.0664375231527,10.5712464200057,136676920.427176,0.388672302474625,-1585.78783687142
6239498239.94939,71.8999931818616,10.5867075835683,136911222.2497,0.388127816836691,-1586.30084782628
6232887481.66584,71.7927479570128,10.5904035449702,136767787.957346,0.387807494702932,-1586.90542157782
6231725971.01646,71.7038695483868,10.5923237737708,136834646.663955,0.387579016530114,-1585.77348985937
6225219663.49717,71.7646094203791,10.590678662898,136889287.160105,0.388682108079189,-1585.79853200151
6223669164.48987,71.8185108126799,10.5989975862399,136820462.386723,0.388966351774869,-1586.16111599504
6232559239.29146,71.8537769187119,10.5938937687484,136922215.126933,0.388628272891826,-1585.82323265674
6242968800.99422,71.8415806684331,10.600443422865,136763067.749794,0.387870469108103,-1585.94788012591
6249325083.13679,71.8670884217347,10.6013479523725,136802708.188144,0.387716403098621,-1586.39444018612
6249880971.52599,71.8572794028643,10.5954588407599,136828977.672667,0.387574266467572,-1586.47082654239
6248190350.57672,71.8669052213838,10.5810861040567,136771910.285804,0.387610374219869,-1586.25603663238
6252139345.58612,71.8657343696347,10.5910866661708,136851963.393928,0.387390825683285,-1586.37974746966
6252611276.8168,71.9141069049723,10.586434801537,136605417.596863,0.38711458060455,-1586.67104407586
6251478560.92187,71.821670748128,10.5868886540139,136505514.297503,0.386821120326479,-1585.83988214893
6253779882.57549,71.8229714451055,10.591453430228,136506179.743317,0.386793799603596,-1585.93025502166
6253975686.23136,71.8964147639019,10.5902058547111,136477153.845835,0.387153022627085,-1585.92913599893
6249288497.57672,71.8375722108213,10.5808840303545,136476381.260116,0.387007709300211,-1585.79635820576
6252750292.59157,71.8679064245378,10.5790127822248,136601638.757537,0.387028408727648,-1585.81391695521
6254881776.64229,71.9120766671208,10.5723941740665,136676362.093166,0.386894951269311,-1586.07620788795
6256724071.81345,71.8761550444473,10.5683230754427,136616946.995496,0.386519360663397,-1585.8600028103
6254381894.4426,71.9104882158152,10.5631190917839,136596796.860504,0.38684820869914,-1585.94112437192
6254372682.71241,71.9673786098736,10.5546333714886,136526561.967935,0.386930299426856,-1587.14031927931
6253211313.08484,71.9528277787559,10.548893841657,136510379.02923,0.386801151942619,-1587.57215040091
6255443630.38486,71.9569529687539,10.5516889915995,136475537.296355,0.387095443792099,-1585.65043907408
6253365192.12601,71.922934603017,10.5473004611384,136419975.583231,0.387171572314231,-1585.75787043586
6251202067.75093,71.9061611228502,10.548989608776,136493304.297566,0.387214480851464,-1585.6991081693
6250479053.9041,71.9763820637595,10.5539832533102,136464153.645559,0.387288116432807,-1587.18213531717
6248052257.89924,71.9015946321086,10.5505546567445,136356596.108247,0.386888439515313,-1587.32754269775
6248571445.95078,71.9370849920049,10.5481270495313,136378372.679775,0.38709436573397,-1587.17997178195
6245593176.33375,71.8455395650884,10.5451194754617,136282688.826469,0.387150932229321,-1585.5302205249
6245815482.95087,71.9132896620584,10.5545361246808,136295385.414253,0.387297854231598,-1586.56429984538
6244288306.62429,71.8995226034377,10.5513265179057,136314702.547735,0.387613694592549,-1585.53395740707
6244083674.40867,71.9430513159756,10.5443063166384,136276823.083303,0.387729518198842,-1585.681212439
6246060431.10801,71.8914632995925,10.5458977602705,136335098.738514,0.387430500824349,-1585.53937332901
6248287231.84804,71.8999528920064,10.545954809,136424466.248639,0.38735682944996,-1585.62204152916
6247548488.93596,71.8854576267453,10.5455056930962,136388596.428178,0.387212362491613,-1585.51132716834
6244776452.01706,71.8634922342053,10.5459491737442,136384471.488209,0.387335578052236,-1585.52570486952
6242130659.94454,71.8663224065521,10.5406516902935,136539195.905938,0.38733655152732,-1585.55809061787
6236849154.54593,71.8539045061729,10.5420539246153,136499318.023737,0.387386200114724,-1586.97547588269
6238728189.58852,71.8530084339963,10.544826641354,136399573.432803,0.387362998762135,-1586.28786769353
6240128003.58307,71.8663606678417,10.5278464244058,136472647.717797,0.387342541803633,-1585.50403550542
6241562637.04033,71.8170115082544,10.5277599309091,136391227.106047,0.387018022975069,-1585.32380485656
6238510365.45416,71.7743029220609,10.5257548104378,136306970.006269,0.386828631126272,-1585.36652543967
6235024882.02166,71.7966956585776,10.5165005623041,136230783.245214,0.387088702437657,-1585.50169750767
6234936341.45505,71.752739121857,10.5145827991263,136227788.193206,0.386959857363714,-1585.17014442509
6236414067.44539,71.7419744283689,10.5056242033958,136303074.748252,0.386903587368178,-1585.59479944145
6231501472.563,71.805446362649,10.5127861690765,136514838.230002,0.387072108149375,-1587.61823883384
6229208913.11387,71.6662565265545,10.5041341999889,136336337.127769,0.386660363972029,-1585.05240889677
6230967144.7327,71.6759223748026,10.476732796509,136350746.40424,0.386503492660665,-1585.11493380693
6228553771.2249,71.719287862033,10.4725400821072,136408709.399969,0.386921569823942,-1584.99127336724
6233792255.07879,71.7379547376767,10.4703529227625,136266115.495672,0.386867986398902,-1586.04932058414
6234782217.73715,71.8401935828417,10.4591559787381,136239700.564992,0.38720878189627,-1585.10609573611
6244183699.23649,71.931880185478,10.4454613854853,136314944.484514,0.386975991517027,-1585.08988235455
6248889019.70708,71.8296736916437,10.453453854809,136334192.972016,0.385746826365396,-1584.82985099925
6251664985.02253,71.8358667537805,10.4563503035902,136388471.417431,0.385552362290518,-1584.90337902587
6251270595.43371,71.8576716849368,10.4610217957203,136147659.592946,0.385483279873801,-1586.12438312407
6253582318.88022,71.8815215271431,10.4452666942505,136104100.3706,0.386078027799635,-1586.13362171294
6258269518.61859,71.7792796937828,10.4690761481897,136085667.853626,0.384636253983602,-1585.2364975992
6254943624.87624,71.8085880466324,10.4970224638159,136053981.866503,0.385365036499085,-1585.53453925538
6250321796.33432,71.7461181416418,10.4941060219632,136323644.481701,0.385370660265136,-1585.18221312732
6257657966.73119,71.8232310568213,10.4927598162383,136229598.990377,0.38535777756955,-1585.17731491309
6257657966.73119,71.8232310568213,10.4927598162383,136229598.990377,0.38535777756955,-1585.17731491309
6258292176.91329,71.8940755712847,10.4992518027609,136534712.93108,0.386601911108311,-1588.6716259154
6258695335.18277,71.9740009951416,10.5004059066956,136524795.511399,0.386830157170746,-1586.24785048943
6262930762.2129,72.0118478130347,10.4974338041481,136365527.430162,0.386585185778467,-1585.60973433939
6262188230.77956,72.002957040422,10.5248198413169,136538127.333362,0.386696698300202,-1585.50098803188
6264543750.0023,72.016592521117,10.5305526984224,136727677.112614,0.386805107894229,-1585.823251015
6264543750.0023,72.016592521117,10.5305526984224,136727677.112614,0.386805107894229,-1585.823251015
6264691749.3812,72.0398586995334,10.5169182535265,136907643.39824,0.386884151493846,-1585.96499562778
6276985737.93762,72.0906647859262,10.5074947155591,136241951.187101,0.386011288705854,-1585.50622686518
6276985737.93762,72.0906647859262,10.5074947155591,136241951.187101,0.386011288705854,-1585.50622686518
6271317810.92266,72.0941759716881,10.4997512395216,136252633.798926,0.386509289416028,-1585.63147138112
6271317810.92266,72.0941759716881,10.4997512395216,136252633.798926,0.386509289416028,-1585.63147138112
6272978027.18991,72.0597675665582,10.5205925364326,136762809.052303,0.386032308531351,-1585.7141341578
6272978027.18991,72.0597675665582,10.5205925364326,136762809.052303,0.386032308531351,-1585.7141341578
6275520917.47894,71.9839480043297,10.516072325099,136581718.253727,0.385410065642806,-1585.51053613536
6256409942.44767,71.7792496200796,10.5400811662673,136603709.306853,0.385883593847731,-1585.84709327038
6256409942.44767,71.7792496200796,10.5400811662673,136603709.306853,0.385883593847731,-1585.84709327038
6256409942.44767,71.7792496200796,10.5400811662673,136603709.306853,0.385883593847731,-1585.84709327038
6262914714.45085,71.4868815255521,10.5740273360876,137484423.234102,0.383613665039745,-1586.12502936269
6262914714.45085,71.4868815255521,10.5740273360876,137484423.234102,0.383613665039745,-1586.12502936269
6255056959.38557,71.2869069523552,10.5465945206535,136428384.732186,0.382716578401089,-1586.61932692326
6255056959.38557,71.2869069523552,10.5465945206535,136428384.732186,0.382716578401089,-1586.61932692326
6291429172.9502,71.6505543411791,10.5941026454713,136236072.20234,0.382092764150602,-1587.81948578501
6306432822.05707,71.5976925669938,10.5796689636305,136126023.842325,0.380781098828502,-1586.12321209757
6306432822.05707,71.5976925669938,10.5796689636305,136126023.842325,0.380781098828502,-1586.12321209757
6285242117.0858,71.3616601272721,10.5860053395591,135486424.873508,0.380709994634385,-1586.09611275391
6289630371.62148,71.5960903893624,10.5377162983121,135946019.523156,0.381798130165668,-1585.66596006875
6289630371.62148,71.5960903893624,10.5377162983121,135946019.523156,0.381798130165668,-1585.66596006875
6289630371.62148,71.5960903893624,10.5377162983121,135946019.523156,0.381798130165668,-1585.66596006875
6289630371.62148,71.5960903893624,10.5377162983121,135946019.523156,0.381798130165668,-1585.66596006875
6284949875.8196,71.5040631938909,10.6085490204344,136467069.904213,0.382395763672832,-1586.75477861765
6284949875.8196,71.5040631938909,10.6085490204344,136467069.904213,0.382395763672832,-1586.75477861765
6284949875.8196,71.5040631938909,10.6085490204344,136467069.904213,0.382395763672832,-1586.75477861765
6312118192.13278,71.8190887029458,10.6126589843955,137052520.527998,0.382411707259185,-1586.7559340729
6277549948.15436,71.6727686809997,10.6287984116832,135998805.127859,0.384133360720472,-1586.27128295342
6285611427.3642,71.6099873013849,10.571378405458,137034343.546631,0.382497565062269,-1585.96358724829
6285611427.3642,71.6099873013849,10.571378405458,137034343.546631,0.382497565062269,-1585.96358724829
6344941228.78355,71.676084304069,10.6301433184983,136653663.265466,0.378979180176119,-1587.17997711414
6344941228.78355,71.676084304069,10.6301433184983,136653663.265466,0.378979180176119,-1587.17997711414
6344941228.78355,71.676084304069,10.6301433184983,136653663.265466,0.378979180176119,-1587.17997711414
6344941228.78355,71.676084304069,10.6301433184983,136653663.265466,0.378979180176119,-1587.17997711414
6373050582.35952,71.3686974685475,10.7218248541289,134670832.191934,0.374987433098752,-1589.04234539159
6373050582.35952,71.3686974685475,10.7218248541289,134670832.191934,0.374987433098752,-1589.04234539159
6373050582.35952,71.3686974685475,10.7218248541289,134670832.191934,0.374987433098752,-1589.04234539159
6373050582.35952,71.3686974685475,10.7218248541289,134670832.191934,0.374987433098752,-1589.04234539159
6418103942.35578,72.3087256664101,10.7152250009625,133038005.510785,0.378169931731469,-1589.01278335481
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6430777279.83157,72.3405358362174,10.6871371584901,133748625.96115,0.377558084031678,-1588.59047048174
6437723971.63447,72.2783017566497,10.7451931679247,133458316.948134,0.376986562039644,-1589.01247369041
6437723971.63447,72.2783017566497,10.7451931679247,133458316.948134,0.376986562039644,-1589.01247369041
6437723971.63447,72.2783017566497,10.7451931679247,133458316.948134,0.376986562039644,-1589.01247369041
6492896684.06498,72.6389940938027,10.7441674107982,134446984.046893,0.375987509667603,-1594.11795937752
6492896684.06498,72.6389940938027,10.7441674107982,134446984.046893,0.375987509667603,-1594.11795937752
6513516779.63154,73.3541796485852,10.5352664112431,135366429.608919,0.376145345694813,-1590.69303027126
6460789853.7938,72.9096953684101,10.4514879482413,136052051.987296,0.376642210484334,-1587.05304132732
6460789853.7938,72.9096953684101,10.4514879482413,136052051.987296,0.376642210484334,-1587.05304132732
6460789853.7938,72.9096953684101,10.4514879482413,136052051.987296,0.376642210484334,-1587.05304132732
6460789853.7938,72.9096953684101,10.4514879482413,136052051.987296,0.376642210484334,-1587.05304132732
6460789853.7938,72.9096953684101,10.4514879482413,136052051.987296,0.376642210484334,-1587.05304132732
6467596046.4568,73.119471199361,10.4648376485668,135004622.128168,0.377999564001949,-1587.42453848651
6471118364.2247,73.4746220391194,10.5351048967405,134713262.741758,0.380602433932721,-1588.02109486656
6471118364.2247,73.4746220391194,10.5351048967405,134713262.741758,0.380602433932721,-1588.02109486656
6428748069.29283,72.4506222683034,10.3930572400925,134726163.596568,0.374842358527304,-1588.77327400068
6431515271.21008,72.7816517579025,10.4002457514038,133954938.251917,0.376910971006117,-1590.26360184829
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6402863271.51971,72.5248059082298,10.4103785657276,133974414.240393,0.377849325527059,-1586.18744798728
6386582929.01657,72.7563390442235,10.4492383118639,135162538.679857,0.381403008518364,-1585.96231271309
6386582929.01657,72.7563390442235,10.4492383118639,135162538.679857,0.381403008518364,-1585.96231271309
6369882927.4835,72.7236107468563,10.2364491172406,135086935.122134,0.380321169007222,-1584.0859387132
6369882927.4835,72.7236107468563,10.2364491172406,135086935.122134,0.380321169007222,-1584.0859387132
6325964748.92996,72.4307632333407,10.1938252824454,135164233.713857,0.3816542417148,-1585.17327626437
6325964748.92996,72.4307632333407,10.1938252824454,135164233.713857,0.3816542417148,-1585.17327626437
6325964748.92996,72.4307632333407,10.1938252824454,135164233.713857,0.3816542417148,-1585.17327626437
6325964748.92996,72.4307632333407,10.1938252824454,135164233.713857,0.3816542417148,-1585.17327626437
6287906783.28398,71.9360994730519,10.0905538654802,134577242.332981,0.379097701336962,-1585.02752429812
6304727895.96946,72.3943569273968,10.0677222636824,135556457.161709,0.381078509222855,-1582.86057293374
6304727895.96946,72.3943569273968,10.0677222636824,135556457.161709,0.381078509222855,-1582.86057293374
6304727895.96946,72.3943569273968,10.0677222636824,135556457.161709,0.381078509222855,-1582.86057293374
6329753343.07268,72.6629792929059,10.0097989776186,136020113.985172,0.380333278827608,-1582.77049461186
6329753343.07268,72.6629792929059,10.0097989776186,136020113.985172,0.380333278827608,-1582.77049461186
6329753343.07268,72.6629792929059,10.0097989776186,136020113.985172,0.380333278827608,-1582.77049461186
6329753343.07268,72.6629792929059,10.0097989776186,136020113.985172,0.380333278827608,-1582.77049461186
6329753343.07268,72.6629792929059,10.0097989776186,136020113.985172,0.380333278827608,-1582.77049461186
6329753343.07268,72.6629792929059,10.0097989776186,136020113.985172,0.380333278827608,-1582.77049461186
6329753343.07268,72.6629792929059,10.0097989776186,136020113.985172,0.380333278827608,-1582.77049461186
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6305275701.87912,72.5734256579982,10.001900855989,135999399.631443,0.381388282788178,-1583.57640089236
6291845860.43578,72.1305463392812,10.072732960722,135183882.549498,0.38041933700233,-1582.48634037006
6291845860.43578,72.1305463392812,10.072732960722,135183882.549498,0.38041933700233,-1582.48634037006
6291845860.43578,72.1305463392812,10.072732960722,135183882.549498,0.38041933700233,-1582.48634037006
6291845860.43578,72.1305463392812,10.072732960722,135183882.549498,0.38041933700233,-1582.48634037006
6264661401.19009,71.5483094866556,10.1358348317585,137879761.978927,0.379092586036672,-1582.75420054794
6264661401.19009,71.5483094866556,10.1358348317585,137879761.978927,0.379092586036672,-1582.75420054794
6307538799.95421,71.0011192152846,10.2178311433362,137936665.410687,0.373190551065415,-1584.92464483682
6307538799.95421,71.0011192152846,10.2178311433362,137936665.410687,0.373190551065415,-1584.92464483682
6307538799.95421,71.0011192152846,10.2178311433362,137936665.410687,0.373190551065415,-1584.92464483682
